sample_row_id,sample_id,start_date,start_time,station_code,counter,gear_condition,trap_sample_type,habitat,debris_tubs,cone,fish_properly,flow_cfs,weather_code,temperature,turbidity,velocity,river_depth,gear,diel,sampling_weight,location_in_river,volume
8814,291_08,2008-10-16,08:42:00.000000,Gate 3,6417,n,non-intensive,run,3.5,1,Y,6976,CLR,59.77,1.53,3.144416666666666,11.1,RSTR8,,1.020138888888889,EM,6817862.571
18658,87_10,2010-03-27,09:10:00.000000,Gate 8,6404,n,non-intensive,run,0.2,1,Y,5590,CLR,54.599998,2.6800001,2.498237179487179,4,RSTR8,,0.9965277777777778,WM,5291416.240384615
18338,346_08,2008-12-10,10:05:00.000000,Gate 8,4967,n,non-intensive,run,1.5,1,Y,4593,CLR,50.669998,2.48,2.189967948717949,9.3999996,RSTR8,,0.9840277777777777,WM,4468585.800000001
18585,363_09,2009-12-28,09:47:00.000000,Gate 8,4461,n,non-intensive,run,1,1,Y,4000,CLD,46,2.4100001,2.31525,NA,RSTR8,,0.9986111111111111,WM,4914090.341999999
1914,214_08,2008-07-31,10:31:00.000000,Gate 1,6163,n,non-intensive,Gates In,4.5,1,Y,11111,CLR,59.349998,2.53,3.20875,NA,RSTR8,,0.9979166666666667,EM,6805797.255
2808,82_06,2006-03-22,08:44:00.000000,Gate 10,9913,n,non-intensive,flood,0.5,1,Y,30957,CLR,48.599998,7.8200002,3.661437499999999,NA,RSTR8,,0.988,WM,7909122.403875
20443,177_05,2005-06-25,08:40:00.000000,Gate 9,5842,n,non-intensive,run,2.5,1,Y,13372,CLR,57.599998,1.58,2.375138888888889,NA,RSTR8,,1.026,MC,5177926.285
18965,255_11,2011-09-11,10:54:00.000000,Gate 8,NA,n,non-intensive,run,1.7,1,Y,10321,CLR,58.299999,3.5,3.110122950819671,NA,RSTR8,,1.010416666666667,WM,6679237.84672131
18794,319_10,2010-11-14,08:17:00.000000,Gate 8,NA,n,non-intensive,run,2,1,Y,7243,CLR,53.299999,1.6799999,3.468208333333333,NA,RSTR8,,0.9944444444444445,WM,7330516.115999999
8759,133_08,2008-05-11,08:45:00.000000,Gate 3,6743,n,non-intensive,run,2.5,1,Y,9129,CLR,55.59,2.5799999,2.978626126126126,NA,RSTR8,,1.011805555555556,EM,6405630.800270271
5003,160_08,2008-06-07,09:56:00.000000,Gate 11,7969,n,non-intensive,Gates In,1,1,Y,9878,CLR,57.799999,2.8900001,2.758842592592592,NA,RSTR8,,0.9486111111111111,WM,5562422.576666667
17906,328_06,2006-11-23,09:51:00.000000,Gate 8,4789,n,non-intensive,run,1.5,1,Y,7045,CLR,50.299999,4.0300002,1.866666666666666,8,RSTR8,,1.007638888888889,WM,3997795.2
925,229_96,1996-08-15,08:33:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,14050,CLR,13.9,2.5999999,2.8,NA,RSTR8,,1,EM,6013224
14321,341_11,2011-12-06,09:06:00.000000,Gate 6,7590,n,non-intensive,run,4,1,Y,6872,CLR,48.400002,1.9299999,3.42078947368421,NA,RSTR8,,0.9965277777777778,MC,7068719.368421053
18388,25_09,2009-01-24,10:08:00.000000,Gate 8,5466,n,non-intensive,run,2.5,1,Y,5137,CLD,49.560001,8.3500004,2.457583333333333,NA,RSTR8,,1.039583333333333,WM,5297763.239999999
3518,121_96,1996-04-29,08:20:00.000000,Gate 11,NA,N,non-intensive,NA,NA,1,Y,9460,CLR,NA,5.1999998,2,NA,RSTR8,,1,WM,4250880
18594,12_10,2010-01-11,08:56:00.000000,Gate 8,6300,n,non-intensive,run,1.3,0.5,Y,4000,CLD,49.5,2.3900001,2.534493865030675,NA,RSTR8,,1.032638888888889,WM,5562737.548895705
3088,95_95,1995-04-04,15:13:00.000000,Gate 11,NA,N,non-intensive,NA,NA,1,Y,17334,CLD,11.8,NA,3.7,NA,RSTR8,,1,WM,5941785.600000001
574,227_95,1995-08-14,09:10:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,13549,CLR,13.8,3,2.9,NA,RSTR8,,1,EM,1468177.2
1556,193_04,2004-07-10,09:48:00.000000,Gate 1,6867,n,non-intensive,run,0.89999998,1,Y,14682,CLR,57.400002,3,2.902930107526882,NA,RSTR8,,0.974,EM,5860667.535483871
6924,100_07,2007-04-09,08:44:00.000000,Gate 2,NA,n,non-intensive,run,1.8,1,Y,8626,CLR,56.5,1.4299999,2.575734848484848,NA,RSTR8,,1.001388888888889,EM,5482173.445636364
7549,219_96,1996-08-05,08:45:00.000000,Gate 3,NA,N,non-intensive,NA,NA,1,Y,12582,CLR,14.2,2.0999999,1.2,NA,RSTR8,,1,MC,2554070.4
11449,39_00,2000-02-07,08:19:00.000000,Gate 5,3788,N,NA,NA,NA,1,Y,15794,CLR,9.1999998,5.1999998,3.4,NA,RSTR8,D,1,MC,2770156.8
7791,83_03,2003-03-23,09:13:00.000000,Gate 3,9261,n,non-intensive,run,9,1,Y,10718,CLR,54.400002,7.3000002,2.857458333333333,6,RSTR8,,1.010416666666667,,6136620.3675
4673,143_04,2004-05-21,08:45:00.000000,Gate 11,5608,n,non-intensive,run,0.30000001,1,Y,8716,CLD,57.099998,2,2.876416666666667,NA,RSTR8,,0.984,WM,6016002.447
16415,270_11,2011-09-26,08:37:00.000000,Gate 7,8654,n,non-intensive,run,3.7,1,Y,9187,CLR,55.900002,3.5799999,3.44456106870229,NA,RSTR8,,1.097222222222222,MC,8032991.977099238
16074,54_10,2010-02-22,10:20:00.000000,Gate 7,6506,n,non-intensive,run,0.5,1,Y,6203,CLD,49.400002,6.3699999,2.6053125,4.5,RSTR8,,0.9055555555555556,MC,4892151.599999999
18460,107_09,2009-04-16,10:59:00.000000,Gate 8,6377,n,non-intensive,run,0.75,1,Y,6312,CLR,NA,5.71,2.893598484848485,5.5,RSTR8,,0.95625,WM,5881100.027727272
4784,180_05,2005-06-28,08:21:00.000000,Gate 11,6436,n,non-intensive,run,2,1,Y,13656,CLR,57.799999,1.92,2.642743055555556,NA,RSTR8,,0.997,WM,5464769.8
15787,352_07,2007-12-17,10:18:00.000000,Gate 7,4201,nr,non-intensive,run,17,1,Y,5568,RAN,50.099998,6.4899998,2.208421474358974,NA,RSTR8,,1.026388888888889,MC,5091913.225
2950,214_09,2009-08-01,08:16:00.000000,Gate 10,5935,n,non-intensive,Gates In,3,1,Y,12140,CLR,58.890499,2.74,2.398173076923077,7,RSTR8,,0.9993055555555556,MC,5093633.281153846
2760,148_04,2004-05-26,09:09:00.000000,Gate 10,5025,n,non-intensive,run,1.2,1,Y,9617,CLD,57.099998,2.2,2.269166666666667,NA,RSTR8,,0.98,MC,4610583.6
928,234_96,1996-08-20,11:38:00.000000,Gate 1,NA,N,NA,NA,NA,1,Y,13614,CLR,NA,NA,2.7,NA,RSTR8,D2,1.039,EM,745232.4
10047,339_95,1995-12-05,19:29:00.000000,Gate 4,NA,N,NA,NA,NA,1,Y,6193,CLD,NA,NA,3.4,NA,RSTR8,N1,0.333,MC,301104
12927,317_04,2004-11-11,09:00:00.000000,Gate 6,4430,n,non-intensive,run,2.0999999,1,Y,5753,CLR,56.099998,1,2.257311827956989,NA,RSTR8,,0.976,MC,4570243.819354838
20083,286_99,1999-10-12,07:40:00.000000,Gate 9,990,N,NA,NA,NA,1,Y,6777,CLR,14.1,2.3,1.5,10.5,RSTR8,D,1,WM,1363050
8431,223_07,2007-08-10,10:00:00.000000,Gate 3,7893,n,non-intensive,Gates In,3.4000001,1,Y,12076,CLR,56.700001,0.85000002,2.550539215686274,5.5,RSTR8,,1.03125,MC,5908579.147058823
18777,283_10,2010-10-09,07:23:00.000000,Gate 8,8074,n,non-intensive,run,2.5999999,1,Y,6527,CLR,57.700001,1.5599999,3.364375,NA,RSTR8,,1.035416666666667,WM,7404033.8925
16225,284_10,2010-10-10,07:50:00.000000,Gate 7,5589,n,non-intensive,run,3.2,1,Y,6675,CLR,58,3.5,3.075961538461538,NA,RSTR8,,0.9958333333333333,MC,6510530.976923076
13234,50_07,2007-02-18,09:09:00.000000,Gate 6,8389,n,non-intensive,run,1.8,1,Y,6859,CLR,48.5,1.89,3.282708333333333,5.5,RSTR8,,1.003472222222222,MC,6830659.5
9368,10_11,2011-01-10,03:58:00.000000,Gate 3,1511,n,intensive (Storm/Mort),run,0.89999998,1,Y,13396,CLR,47,3.6900001,3.421979166666667,NA,RSTR8,N4,0.25,EM,1075829.18625
2937,201_09,2009-07-19,08:14:00.000000,Gate 10,6029,n,non-intensive,Gates In,3,1,Y,12321,CLR,59.432751,2.98,2.846063218390804,8,RSTR8,,1.018055555555555,MC,6158357.128965517
19502,282_94,1994-10-08,13:47:00.000000,Gate 9,NA,N,non-intensive,NA,NA,1,Y,NA,CLR,NA,1.1,NA,NA,RSTR8,,1,,NA
2026,193_10,2010-07-11,09:54:00.000000,Gate 1,6601,n,non-intensive,Gates In,4.0999999,1,Y,12337,CLR,58,2.3199999,2.761185897435897,NA,RSTR8,,1.049305555555555,EM,6158096.191153846
9043,258_09,2009-09-14,10:43:00.000000,Gate 3,6083,n,non-intensive,run,2.8,1,Y,7049,CLR,58.899502,2.29,2.335083333333333,NA,RSTR8,,0.9722222222222222,EM,4825216.2
3032,207_94,1994-07-25,08:45:00.000000,Gate 11,NA,N,non-intensive,NA,NA,1,Y,NA,CLR,13.4,1.6,NA,NA,RSTR8,,1,,NA
8079,118_05,2005-04-27,08:30:00.000000,Gate 3,NA,n,non-intensive,run,2.0999999,1,Y,7212,CLR,58.299999,2.55,2.442777777777778,6.5,RSTR8,,0.999,EM,4914189.796666667
19807,206_96,1996-07-24,05:43:00.000000,Gate 9,NA,N,NA,NA,NA,1,Y,13680,CLR,NA,NA,1.5,NA,RSTR8,C1,1.111,MC,442800.0000000001
12746,268_04,2004-09-23,08:40:00.000000,Gate 6,6025,n,non-intensive,run,3,1,Y,8794,CLR,59.099998,1.6,2.645022522522522,NA,RSTR8,,1.008,MC,5526615.859459459
7892,217_03,2003-08-04,10:47:00.000000,Gate 3,NA,n,non-intensive,run,3,1,Y,14218,CLR,57.5,1.3,2.51825,7.5,RSTR8,,0.931,MC,4928114.52
544,207_95,1995-07-25,15:25:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,14549,CLR,13.9,3.2,2.9,NA,RSTR8,,1,EM,4408812
17539,267_04,2004-09-22,08:47:00.000000,Gate 8,5384,n,non-intensive,run,0.69999999,1,Y,8853,CLR,58.599998,1.4,2.462083333333333,NA,RSTR8,,0.983,WM,5142159.525
4634,197_03,2003-07-15,08:49:00.000000,Gate 11,4223,n,non-intensive,run,0.69999999,1,Y,14086,CLR,56.700001,1.8,2.396704545454545,NA,RSTR8,,0.9708333333333333,WM,4824853.854545454
5300,59_95,1995-02-27,15:05:00.000000,Gate 2,NA,N,non-intensive,NA,NA,1,Y,8665,CLD,11.5,NA,NA,NA,RSTR8,,1,,NA
8420,212_07,2007-07-30,08:39:00.000000,Gate 3,7058,n,non-intensive,Gates In,2.2,1,Y,12523,CLR,56.799999,0.89999998,2.655300925925926,5,RSTR8,,1.043055555555556,MC,6054181.701944444
15905,131_08,2008-05-09,09:28:00.000000,Gate 7,10514,n,non-intensive,run,1,0.5,Y,9391,CLR,56.02,1.9,4.204375,4.5,RSTR8,,1.015277777777778,MC,9330836.7075
758,210_07,2007-07-28,10:32:00.000000,Gate 1,6979,n,non-intensive,Gates In,2.0999999,1,Y,12363,CLR,57.200001,1.83,2.83860824742268,NA,RSTR8,,0.98125,EM,5920167.297525773
6788,279_06,2006-10-05,08:39:00.000000,Gate 2,5528,n,non-intensive,run,2,1,Y,8213,CLR,54.299999,3.4000001,2.058984375,NA,RSTR8,,1.005555555555556,EM,4293229.500000001
7513,24_96,1996-01-23,18:12:00.000000,Gate 3,NA,N,NA,NA,NA,1,Y,19481,CLD,7.5,13,3.4,NA,RSTR8,C2,0.156,EM,140515.2
19495,279_94,1994-10-05,08:00:00.000000,Gate 9,NA,N,non-intensive,NA,NA,1,Y,NA,CLR,13.8,1,NA,NA,RSTR8,,1,,NA
10197,42_97,1997-02-10,08:52:00.000000,Gate 4,NA,N,non-intensive,NA,NA,1,Y,20628,CLR,8.8000002,30,3.7,NA,RSTR8,,1,MC,7907817.600000001
4400,265_99,1999-09-21,06:58:00.000000,Gate 11,1517,N,NA,NA,NA,1,Y,8103,CLR,14.8,3.8,1.7,14,RSTR8,D,1,WM,1734918
18987,279_11,2011-10-05,10:56:00.000000,Gate 8,6191,n,non-intensive,run,3,1,Y,9365,RAN,53.099998,4.25,2.661678082191781,NA,RSTR8,,0.9381944444444444,WM,5178135.008219178
6491,210_04,2004-07-27,08:27:00.000000,Gate 2,6563,n,non-intensive,run,3.8,1,Y,14470,CLR,57.5,2.4000001,3.233591666666667,6,RSTR8,,1.003,MC,6896668.9785
20279,170_03,2003-06-18,08:58:00.000000,Gate 9,5417,n,non-intensive,run,0.80000001,1,Y,14421,CLR,56.299999,1.5,2.010166666666667,NA,RSTR8,,0.9826388888888888,MC,4095915.6
7561,227_96,1996-08-13,08:32:00.000000,Gate 3,NA,N,non-intensive,NA,NA,1,Y,14212,CLR,14.8,1.6,1.5,NA,RSTR8,,1,MC,3216942
17459,311_03,2003-11-06,09:15:00.000000,Gate 8,5235,n,non-intensive,run,0.80000001,1,Y,7360,CLD,53,1.1,2.485607638888889,8.5,RSTR8,,0.99,WM,5100466.875
9151,50_10,2010-02-18,08:50:00.000000,Gate 3,6638,n,non-intensive,run,1.1,1,Y,6709,CLR,52.200001,7.5700002,2.753333333333333,NA,RSTR8,,0.9944444444444445,EM,5819533.439999999
8144,325_07,2007-11-20,08:56:00.000000,Gate 3,5588,n,non-intensive,run,4.3000002,1,Y,6650,CLR,53.400002,1.22,2.303371212121212,NA,RSTR8,,0.98125,EM,4686715.472727273
19482,272_94,1994-09-28,14:58:00.000000,Gate 9,NA,N,non-intensive,NA,NA,1,Y,NA,CLR,NA,NA,NA,NA,RSTR8,,1,,NA
19849,248_96,1996-09-03,23:32:00.000000,Gate 9,NA,N,NA,NA,NA,1,Y,10886,CLR,NA,NA,1,NA,RSTR8,N2,1,MC,265680
19025,321_11,2011-11-16,09:37:00.000000,Gate 8,6862,n,non-intensive,run,2,1,Y,8517,CLD,52.099998,2.8299999,2.89428125,NA,RSTR8,,1.002777777777778,WM,6018252.66
5322,75_96,1996-03-14,18:44:00.000000,Gate 2,NA,N,non-intensive,NA,NA,1,Y,24075,CLR,9.8000002,25,3.2,NA,RSTR8,,1,,3462105.600000001
429,212_07,2007-07-30,09:09:00.000000,Gate 11,8294,n,non-intensive,run,0.89999998,1,Y,12523,CLR,56.799999,1.46,2.50671875,NA,RSTR8,,0.9902777777777778,MC,5276081.463749999
595,239.2_95,1995-08-26,10:08:00.000000,Gate 1,NA,N,NA,NA,NA,1,Y,NA,CLR,14,3.3,NA,NA,RSTR8,,1,EM,NA
16395,162_11,2011-06-10,12:17:00.000000,Gate 7,9147,n,non-intensive,run,3.7,1,Y,14521,CLD,57.5,6.9000001,3.821410891089108,4.5,RSTR8,,0.9375,MC,7614543.341584157
2425,219_96,1996-08-05,08:54:00.000000,Gate 10,NA,N,non-intensive,NA,NA,1,Y,12582,CLR,13.9,1.8,2.3,NA,RSTR8,,1,WM,4908880.8
10026,332_95,1995-11-28,05:30:00.000000,Gate 4,NA,N,NA,NA,NA,1,Y,5840,CLR,NA,2,3.1,NA,RSTR8,C1,0.35,MC,288262.8
14104,104_11,2011-04-13,09:35:00.000000,Gate 6,11432,n,non-intensive,run,2.4000001,1,Y,13475,CLR,53,4.3200002,4.219014423076922,5,RSTR8,,1.025694444444444,MC,9197670.831057692
12100,343_08,2008-12-07,09:55:00.000000,Gate 5,2897,n,non-intensive,run,4.0999999,1,Y,4593,CLD,51.360001,2.97,1.742416666666667,8.5,RSTR8,,0.9736111111111111,MC,3605673.414000001
10186,338_96,1996-12-02,08:50:00.000000,Gate 4,NA,N,non-intensive,NA,NA,1,Y,6232,CLD,10.5,2.5,2.3,NA,RSTR8,,1,MC,4630176
6422,70_03,2003-03-10,08:30:00.000000,Gate 3,8720,n,non-intensive,run,1.1,1,Y,6434,CLD,53.400002,1.2,2.695752427184466,5.5,RSTR8,,1.000694444444445,MC,5733638.969417476
18242,132_08,2008-05-10,10:45:00.000000,Gate 8,9852,n,non-intensive,run,1,1,Y,9200,CLR,56.060001,1.97,4.068963414634146,NA,RSTR8,,0.9666666666666667,WM,8597947.55707317
3954,265_98,1998-09-21,22:01:00.000000,Gate 11,461,N,NA,NA,NA,1,Y,10923,CLR,13.5,2.4000001,NA,14,RSTR8,N,0.1,WM,NA
13444,73_08,2008-03-12,08:58:00.000000,Gate 6,7813,n,non-intensive,run,0.80000001,1,Y,5635,CLD,53.299999,3.29,3.624541666666666,4,RSTR8,,0.9965277777777778,MC,8113898.974999999
11901,285_05,2005-10-11,08:47:00.000000,Gate 5,6627,n,non-intensive,run,2.0999999,0.5,Y,9755,CLR,57.299999,1.87,2.6525,5,RSTR8,,1.039,MC,5856974.640000001
20181,362_99,1999-12-27,09:23:00.000000,Gate 9,NA,N,non-intensive,NA,NA,1,Y,6856,CLR,10.7,1.5,1.4,7.5,RSTR8,,1,WM,2742037.2
16251,328_10,2010-11-23,08:56:00.000000,Gate 7,7254,n,non-intensive,run,7.0999999,1,Y,8035,CLR,NA,4.1399999,3.013432320441989,NA,RSTR8,,1.045138888888889,MC,6693978.287983426
16933,110_96,1996-04-18,08:24:00.000000,Gate 8,NA,N,non-intensive,NA,NA,1,Y,8914,CLD,10.6,14,4.5,NA,RSTR8,,1,MC,9644184
5482,290_96,1996-10-15,23:48:00.000000,Gate 2,NA,N,NA,NA,NA,1,Y,6196,CLR,NA,NA,0.3,NA,RSTR8,N2,1.022,EM,81475.2
18139,18_08,2008-01-17,11:26:00.000000,Gate 8,4358,n,non-intensive,run,0.60000002,1,Y,5707,CLR,45.799999,2.9300001,2.343541666666667,NA,RSTR8,,0.9888888888888889,MC,4925712.120000001
6446,165_04,2004-06-12,09:16:00.000000,Gate 2,8413,n,non-intensive,run,1.1,1,Y,14038,CLR,56.5,2.3,3.684479166666666,5,RSTR8,,0.959,MC,7723987.376874999
8285,213_06,2006-07-31,09:37:00.000000,Gate 3,NA,n,non-intensive,Gates In,3,1,Y,13576,CLR,55.900002,2.9200001,3.148444444444444,6,RSTR8,,0.9972222222222222,MC,6863130.325333333
12565,69_03,2003-03-09,12:53:00.000000,Gate 6,8392,n,non-intensive,run,0.40000001,1,Y,6528,CLD,51.900002,1.4,3.236012364760432,5,RSTR8,,0.8263888888888888,WM,5683861.557959814
779,140_95,1995-05-19,14:40:00.000000,Gate 10,NA,N,non-intensive,NA,NA,1,Y,10125,CLR,15.7,4.1999998,1.5,NA,RSTR8,,1,,2512890
478,167_95,1995-06-15,10:20:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,14781,CLD,12.6,4.3000002,2.9,NA,RSTR8,,1,EM,1164268.8
1728,192_06,2006-07-10,08:52:00.000000,Gate 1,8388,n,non-intensive,Gates In,3,1,Y,12791,CLR,56.700001,2.9000001,3.370111111111111,NA,RSTR8,,0.9972222222222222,EM,7723809.370666667
12257,253_02,2002-09-10,01:03:00.000000,Gate 5 W,1292,n,sunrise-sunset,run,0.1,0.5,Y,8290,CLR,57,0.89999998,3.406570030120482,6,RSTR8,N,0.2503681885125184,,903422.3719879517
4585,67_03,2003-03-07,08:55:00.000000,Gate 11,4287,n,non-intensive,run,0.2,1,Y,7070,CLR,52,1.3,2.32965909090909,4,RSTR8,,0.9888888888888889,WM,4777105.745454544
17917,339_06,2006-12-04,09:36:00.000000,Gate 8,4926,n,non-intensive,run,0.30000001,1,Y,6623,CLR,49.900002,1.61,1.873229166666667,7,RSTR8,,0.99375,WM,4069137.043125
17231,279_98,1998-10-06,05:46:00.000000,Gate 8,279,N,NA,NA,NA,1,Y,8922,CLR,13.6,2.5,2,11,RSTR8,N,0.2,MC,237660
9538,307_11,2011-11-02,08:40:00.000000,Gate 3,5325,pb,non-intensive,run,8.8999996,1,Y,6821,CLD,51,3.03,2.285430463576159,NA,RSTR8,,0.9979166666666667,EM,4729195.549668874
1119,297_97,1997-10-23,18:39:00.000000,Gate 1,NA,N,NA,lateral scour pool,NA,1,Y,5939,CLR,12.7,2.2,2.9,5.5,RSTR8,N,1,EM,3364394.4
1517,152_04,2004-05-30,09:07:00.000000,Gate 1,6543,n,non-intensive,run,0.89999998,1,Y,11695,CLR,56.599998,2.4000001,3.244094202898551,NA,RSTR8,,0.99,EM,6823303.336956522
19824,222_96,1996-08-08,08:30:00.000000,Gate 9,NA,N,non-intensive,NA,NA,1,Y,13435,CLR,13.7,1.7,1.5,NA,RSTR8,,1,MC,3230226
10947,273_08,2008-09-28,08:50:00.000000,Gate 4,5128,n,non-intensive,run,4.4000001,1,Y,6480,CLR,60.849998,1.15,3.326531728665208,10.7,RSTR8,,1.006944444444444,MC,7322028.98796499
13887,139_10,2010-05-18,08:47:00.000000,Gate 6,10269,n,non-intensive,run,5.8000002,1,Y,10704,CLR,56.400002,3.96,3.964583333333333,6.3000002,RSTR8,,1.029166666666667,MC,9165799.5
7217,206_95,1995-07-24,14:35:00.000000,Gate 3,NA,N,non-intensive,NA,NA,1,Y,14608,CLR,13.8,2.9000001,2,NA,RSTR8,,1,MC,3439080
4206,175_99,1999-06-23,20:40:00.000000,Gate 11,4354,PB,NA,NA,NA,1,Y,12337,CLR,14.3,4,2.9,12,RSTR8,N,1,WM,2321856
2592,198_99,1999-07-16,08:43:00.000000,Gate 10,6844,N,non-intensive,NA,NA,1,Y,12461,CLR,14,2.5,2.9,7,RSTR8,,1,MC,6325961.4
19522,292_94,1994-10-18,15:13:00.000000,Gate 9,NA,PB,non-intensive,NA,NA,1,Y,NA,CLR,12.2,NA,NA,NA,RSTR8,,1,WM,NA
12343,351_99,1999-12-16,16:43:00.000000,Gate 6,5424,N,NA,NA,NA,1,Y,7578,CLD,9.6000004,1.1,3.1,11,RSTR8,N,1,MC,4081435.2
707,112_96,1996-04-20,08:18:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,8823,CLD,10.6,9,2.4,NA,RSTR8,,1,EM,5111683.2
4510,160_00,2000-06-07,08:27:00.000000,Gate 11,7401,N,non-intensive,NA,NA,1,Y,10155,RAN,13.9,2.2,3.6,7.5,RSTR8,,1,WM,7798269.6
7637,231_98,1998-08-18,06:28:00.000000,Gate 3,3447,N,NA,NA,NA,1,Y,14876,CLR,13.6,3,2.3,6,RSTR8,D,1,MC,2626981.8
11749,30_04,2004-01-29,09:40:00.000000,Gate 5,5189,n,non-intensive,run,0.5,0.5,Y,8335,CLD,47.900002,2.4000001,2.240618686868687,5,RSTR8,,0.983,MC,4565484.636363637
17086,44_04,2004-02-12,08:48:00.000000,Gate 8,7154,n,non-intensive,run,0.1,0.5,Y,7693,CLD,48,1.4,3.575730994152047,4.5,RSTR8,,1,WM,7600001.684210528
2216,180_95,1995-06-28,08:32:00.000000,Gate 10,NA,N,non-intensive,NA,NA,1,Y,14705,CLR,13.7,6,2.2,NA,RSTR8,,1,MC,1117036.8
2419,207_96,1996-07-24,08:46:00.000000,Gate 10,NA,N,non-intensive,NA,NA,1,Y,13677,CLR,13.5,2.5999999,2.2,NA,RSTR8,,1,WM,4659732
891,193_96,1996-07-10,08:37:00.000000,Gate 1,NA,N,non-intensive,NA,NA,1,Y,14238,CLR,14.2,3.5,2.6,NA,RSTR8,,1,,5549169.600000001
13522,298_08,2008-10-23,09:18:00.000000,Gate 6,6573,n,non-intensive,run,4.8000002,1,Y,7574,CLR,58.240002,1.6799999,2.438598484848485,11.2,RSTR8,,1.029861111111111,MC,5337867.732272727
2604,210_99,1999-07-28,09:02:00.000000,Gate 10,5605,N,non-intensive,NA,NA,1,Y,11878,CLR,13.6,3,2.4,9,RSTR8,,1,MC,5072716.8
10466,57_99,1999-02-25,17:56:00.000000,Gate 4,6960,N,NA,NA,NA,1,Y,33264,CLD,8.3000002,8.8999996,4.1,10,RSTR8,N,1,MC,4968363.6
12047,271_08,2008-09-26,09:17:00.000000,Gate 5,5539,n,non-intensive,run,2.5,1,Y,6508,CLR,60.23,1.98,2.873791666666667,9.1000004,RSTR8,,1.023611111111111,MC,6252290.120999999
7205,199_95,1995-07-17,08:47:00.000000,Gate 3,NA,N,non-intensive,NA,NA,1,Y,14494,CLD,13.6,3.2,2.1,NA,RSTR8,,1,MC,1047664.8
12205,176_02,2002-06-24,12:30:00.000000,Gate 5 W,9899,n,non-intensive,run,5.4000001,0.5,Y,14284,CLR,57.200001,1.6,4.455627670062438,5.5,RSTR8,,0.8201388888888889,,8398305.660236608
5000,157_08,2008-06-04,08:47:00.000000,Gate 11,7668,n,non-intensive,Gates In,1.2,1,Y,9824,CLR,57.279999,2.95,2.830694444444444,NA,RSTR8,,0.9722222222222222,WM,5849346.999999999
12235,213_02,2002-07-31,07:27:00.000000,Gate 5 W,6037,n,sunrise-sunset,run,1.4,0.5,Y,12939,CLR,57.700001,1.2,3.362469586374695,5,RSTR8,D,0.9112149532710281,,3981298.489051095
18444,87_09,2009-03-27,09:41:00.000000,Gate 8,5813,n,non-intensive,run,0.40000001,1,Y,5206,CLR,56.529999,4.5799999,2.341397058823529,6,RSTR8,,1.036805555555556,WM,5033816.364705882
2321,248_95,1995-09-05,01:23:00.000000,Gate 10,NA,N,NA,NA,NA,1,Y,13799,CLR,14.2,NA,1.9,NA,RSTR8,,0.155,MC,42066
2623,229_99,1999-08-16,08:35:00.000000,Gate 10,2924,N,non-intensive,NA,NA,1,Y,8341,CLR,14.1,3.3,2,6.5,RSTR8,,1,MC,4196160
2156,258_94,1994-09-15,03:30:00.000000,Gate 10,NA,N,non-intensive,NA,NA,1,Y,NA,CLR,NA,NA,NA,NA,RSTR8,,1,,NA
7966,36_04,2004-02-04,09:00:00.000000,Gate 3,9111,n,non-intensive,run,3.3,0.5,Y,12521,CLR,47.5,8.1000004,3.349305555555556,NA,RSTR8,,0.991,EM,7054481.524999999
3313,304_95,1995-10-31,22:27:00.000000,Gate 11,NA,N,NA,NA,NA,1,Y,6299,CLD,NA,NA,2,NA,RSTR8,N2,0.333,WM,177120
13912,267_10,2010-09-23,08:51:00.000000,Gate 6,5580,n,non-intensive,run,4.9000001,1,Y,7460,CLR,57.200001,1.66,3.245332480818414,NA,RSTR8,,0.9791666666666666,MC,6754056.145780052
4668,138_04,2004-05-16,08:04:00.000000,Gate 11,7842,n,non-intensive,run,1.1,1,Y,9528,CLR,NA,2.0999999,3.267016666666667,NA,RSTR8,,1.059,WM,7373016.281400001
5291,52_95,1995-02-20,08:36:00.000000,Gate 2,NA,N,non-intensive,NA,NA,1,Y,9901,CLR,10.9,NA,NA,NA,RSTR8,,1,,NA
12311,331_99,1999-11-26,08:37:00.000000,Gate 6,7565,N,non-intensive,NA,NA,1,Y,7439,CLD,10.8,3,2.8,11.5,RSTR8,,1,MC,5777855.999999999
7520,24_96,1996-01-24,14:28:00.000000,Gate 3,NA,N,NA,NA,NA,1,Y,19481,W,NA,NA,3.7,NA,RSTR8,D3,0.167,EM,163836
15639,285_06,2006-10-11,09:37:00.000000,Gate 7,4073,n,non-intensive,run,1.2,0.5,Y,7146,CLR,54.900002,2.6400001,3.00825,NA,RSTR8,,0.9833333333333333,MC,6287290.632
16196,255_10,2010-09-11,08:22:00.000000,Gate 7,6848,n,non-intensive,run,5.3000002,1,Y,8722,CLR,56.700001,1.75,2.97625,NA,RSTR8,,1.019444444444444,MC,6448843.26
14210,254_02,2002-09-10,06:48:00.000000,Gate 7 E,4494,n,sunrise-sunset,run,0.60000002,0.5,Y,8071,CLR,57,1,3.608006362672322,5.5,RSTR8,D,1.010554089709762,,4079269.721739131
