sample_row_id,sample_id,start_date,start_time,station_code,counter,gear_condition,trap_sample_type,habitat,debris_tubs,cone,fish_properly,flow_cfs,weather_code,temperature,turbidity,velocity,river_depth,gear,diel,sampling_weight,location_in_river,volume
22445,57_15,2015-02-25,09:06:00.000000,Gate 3,10826,n,non-intensive,run,0.89999998,1,Y,4814,CLR,52.400002,4.1799998,3.054364035087719,4.5,RSTR8,,0.9847222222222223,EM,6236767.010526316
22446,57_15,2015-02-25,10:06:00.000000,Gate 6,7733,n,non-intensive,run,0.5,1,Y,4814,CLD,52.400002,3.8499999,3.045564516129032,3.7,RSTR8,,0.975,MC,6311335.529032258
22447,57_15,2015-02-25,10:40:00.000000,Gate 7,8967,n,non-intensive,run,0.40000001,1,Y,4814,CLR,52.400002,3.9300001,3.189242424242424,3.7,RSTR8,,0.9743055555555555,MC,6604372.51090909
22448,57_15,2015-02-25,11:31:00.000000,Gate 8,NA,n,non-intensive,run,0.30000001,1,Y,4814,CLR,52.400002,4.2199998,3.601208333333333,5,RSTR8,,0.9694444444444444,WM,7420275.366
22449,58_15,2015-02-26,08:44:00.000000,Gate 3,NA,n,non-intensive,run,1.2,1,Y,4808,CLR,53.599998,5.0999999,2.972083333333333,5,RSTR8,,1.008333333333333,EM,6214269.6
22450,58_15,2015-02-26,09:30:00.000000,Gate 6,8024,n,non-intensive,run,0.69999999,1,Y,4808,CLR,53.599998,4.7199998,2.932324561403509,3.2,RSTR8,,1.006944444444444,MC,6122693.684210526
22451,58_15,2015-02-26,12:03:00.000000,Gate 7,8385,n,non-intensive,run,0.40000001,1,Y,4808,CLR,53.599998,5.0900002,3.346291666666666,3.5,RSTR8,,0.9291666666666667,MC,6447367.079999999
22452,58_15,2015-02-26,10:47:00.000000,Gate 8,NA,n,non-intensive,run,0.89999998,1,Y,4808,CLR,53.599998,4.21,3.586653225806451,5.0999999,RSTR8,,1.022222222222222,WM,8014362.286451613
22453,59_15,2015-02-27,08:56:00.000000,Gate 3,9723,n,non-intensive,run,1.2,1,Y,4728,CLR,53.299999,4.5500002,2.844961538461538,4.75,RSTR8,,0.975,EM,5751829.439999999
22454,59_15,2015-02-27,09:40:00.000000,Gate 6,7571,n,non-intensive,run,1.2,1,Y,4728,CLR,53.299999,3.6300001,2.973449367088607,3.3,RSTR8,,0.9770833333333333,MC,6175057.451012657
22455,59_15,2015-02-27,12:08:00.000000,Gate 7,8562,n,non-intensive,run,0.5,1,Y,4728,CLR,53.299999,4.54,3.4645,3.75,RSTR8,,0.9,MC,6627228.192
22456,59_15,2015-02-27,11:19:00.000000,Gate 8,6258,n,non-intensive,run,0.40000001,1,Y,4728,CLR,53.299999,4.3600001,3.51190664556962,5.1999998,RSTR8,,0.9673611111111111,WM,7220718.872943039
22457,62_15,2015-03-02,10:40:00.000000,Gate 3,6381,n,non-intensive,run,1,1,Y,4634,CLR,52.099998,5.5799999,3.029356060606061,5,RSTR8,,0.9006944444444445,EM,5799314.420454546
22458,62_15,2015-03-02,11:39:00.000000,Gate 6,6426,n,non-intensive,run,0.5,1,Y,4634,CLR,52.099998,4.23,3.044999999999999,3.5,RSTR8,,0.8729166666666667,MC,5649485.939999999
22459,62_15,2015-03-02,11:58:00.000000,Gate 7,7657,n,non-intensive,run,0.5,1,Y,4634,CLR,52.099998,4.1199999,3.595666666666666,4,RSTR8,,0.875,MC,6687077.04
22460,62_15,2015-03-02,12:10:00.000000,Gate 8,6154,n,non-intensive,run,0.30000001,1,Y,4634,CLR,52.099998,3.8599999,3.574666666666666,5,RSTR8,,0.8840277777777777,WM,6716612.784
22461,63_15,2015-03-03,08:17:00.000000,Gate 3,7357,n,non-intensive,run,1.2,1,Y,4623,CLR,52.299999,4.8400002,2.998579545454545,5,RSTR8,,1.009722222222222,EM,6278305.909090908
22462,63_15,2015-03-03,08:36:00.000000,Gate 6,7490,n,non-intensive,run,0.60000002,1,Y,4623,CLR,52.299999,5.3899999,2.849583333333333,3,RSTR8,,1.025694444444444,MC,6060721.8
22463,63_15,2015-03-03,08:58:00.000000,Gate 7,9160,n,non-intensive,run,0.5,1,Y,4623,CLR,52.299999,4.9400001,3.052954545454545,3.5,RSTR8,,1.045833333333333,MC,6786278.329090909
22464,63_15,2015-03-03,09:23:00.000000,Gate 8,7230,n,non-intensive,run,0.30000001,1,Y,4623,CLR,52.299999,4.9299998,3.724485018726592,4.9000001,RSTR8,,1.054166666666667,WM,8344961.949438202
22465,64_15,2015-03-04,08:31:00.000000,Gate 3,6138,n,non-intensive,run,1,1,Y,4483,CLR,52.799999,5.3800001,2.775144927536231,4.8000002,RSTR8,,1,EM,5754540.521739129
22466,64_15,2015-03-04,09:13:00.000000,Gate 6,7201,n,non-intensive,run,1,1,Y,4483,CLR,52.799999,4.3299999,2.786631944444444,3.2,RSTR8,,1.013194444444445,MC,6000967.30625
22467,64_15,2015-03-04,10:04:00.000000,Gate 7,8640,n,non-intensive,run,0.5,1,Y,4483,CLR,52.799999,5.1999998,3.126920289855073,3.5,RSTR8,,1.001388888888889,MC,6655312.129565218
22468,64_15,2015-03-04,10:41:00.000000,Gate 8,6785,n,non-intensive,run,0.5,1,Y,4483,CLR,52.799999,4.3099999,3.425,4.5,RSTR8,,0.9944444444444445,WM,7239189.600000001
22469,65_15,2015-03-05,08:31:00.000000,Gate 3,NA,n,non-intensive,run,1.3,1,Y,4441,CLR,53.400002,5.3600001,2.896780303030303,4.9000001,RSTR8,,0.9972222222222222,EM,5990078.181818183
22470,65_15,2015-03-05,09:32:00.000000,Gate 6,7022,n,non-intensive,run,1,1,Y,4441,CLR,53.400002,5.3000002,2.691071428571428,3.3,RSTR8,,0.9895833333333334,MC,5522078.571428571
22471,65_15,2015-03-05,10:06:00.000000,Gate 7,8548,n,non-intensive,run,0.5,1,Y,4441,CLR,53.400002,6.5300002,2.937790697674418,3.4000001,RSTR8,,0.9972222222222222,MC,6074881.116279068
22472,65_15,2015-03-05,10:33:00.000000,Gate 8,6793,n,non-intensive,run,0.60000002,1,Y,4441,CLR,53.400002,5.3099999,3.449541666666666,5,RSTR8,,0.9993055555555556,WM,7535185.71575
22473,66_15,2015-03-06,08:53:00.000000,Gate 3,NA,n,non-intensive,run,1.5,1,Y,4412,CLR,54,5.96,2.882983870967741,5,RSTR8,,0.9979166666666667,EM,6114843.386129032
22474,66_15,2015-03-06,09:17:00.000000,Gate 6,7149,n,non-intensive,run,1,1,Y,4412,CLR,54,4.1700001,2.693459657701711,3.25,RSTR8,,1.011111111111111,MC,5647215.256723716
22475,66_15,2015-03-06,10:02:00.000000,Gate 7,8492,n,non-intensive,run,0.89999998,1,Y,4412,CLR,54,4.1900001,3.367088607594936,4,RSTR8,,0.9986111111111111,MC,7146605.164556962
22476,66_15,2015-03-06,10:32:00.000000,Gate 8,6707,n,non-intensive,run,0.5,1,Y,4412,CLR,54,4.21,3.521291666666666,4.8000002,RSTR8,,0.9979166666666667,WM,7681225.91775
22477,69_15,2015-03-09,08:43:00.000000,Gate 3,NA,n,non-intensive,run,1.2,1,Y,4328,CLD,55.299999,4.8400002,3.054333333333333,5,RSTR8,,0.9881944444444445,EM,6415162.908
22478,69_15,2015-03-09,09:23:00.000000,Gate 6,6969,n,non-intensive,run,0.69999999,1,Y,4328,CLD,55.299999,4.4400001,2.706958333333333,3.4000001,RSTR8,,0.99375,MC,5578066.62
22479,69_15,2015-03-09,09:56:00.000000,Gate 7,8451,n,non-intensive,run,0.69999999,1,Y,4328,CLD,55.299999,3.8,3.20616935483871,3.5,RSTR8,,0.9902777777777778,MC,6748268.310000001
22480,69_15,2015-03-09,10:21:00.000000,Gate 8,6726,n,non-intensive,run,0.40000001,1,Y,4328,CLD,55.299999,3.49,3.581375,4.9000001,RSTR8,,1.002777777777778,WM,7633142.117999999
22481,67_15,2015-03-07,08:50:00.000000,Gate 3,7227,n,non-intensive,run,1.2,1,Y,4386,CLR,54.700001,5.5700002,3.151121794871794,4.5,RSTR8,,0.9833333333333333,EM,6425263.384615383
22482,67_15,2015-03-07,09:33:00.000000,Gate 6,6668,n,non-intensive,run,0.69999999,1,Y,4386,CLR,54.700001,4.8699999,2.754747474747475,3,RSTR8,,0.98125,MC,5745268.276363636
22483,67_15,2015-03-07,10:00:00.000000,Gate 7,7977,n,non-intensive,run,1.3,1,Y,4386,CLR,54.700001,5.7399998,3.049507575757576,3.2,RSTR8,,0.9722222222222222,MC,6301502.454545455
22484,67_15,2015-03-07,10:29:00.000000,Gate 8,6305,n,non-intensive,run,0.69999999,1,Y,4386,CLR,54.700001,4.5300002,3.171291666666666,5,RSTR8,,0.975,WM,6571880.405999999
22485,68_15,2015-03-08,08:26:00.000000,Gate 3,7306,n,non-intensive,run,1.7,1,Y,4366,CLR,55.299999,6,2.81141304347826,4.5,RSTR8,,1.011805555555556,EM,6046033.715217391
22486,68_15,2015-03-08,09:06:00.000000,Gate 6,7145,n,non-intensive,run,1,1,Y,4366,CLR,55.299999,5.25,2.890416666666666,3,RSTR8,,1.011805555555556,MC,6064325.399999999
22487,68_15,2015-03-08,09:20:00.000000,Gate 7,8673,n,non-intensive,run,1,1,Y,4366,CLR,55.299999,4.6599998,3.101583333333333,3.2,RSTR8,,1.025,MC,6757035.012
22488,68_15,2015-03-08,09:53:00.000000,Gate 8,6807,n,non-intensive,run,0.69999999,1,Y,4366,CLR,55.299999,4.29,3.495288461538462,4.5,RSTR8,,1.019444444444444,WM,7573479.189230771
22489,70_15,2015-03-10,08:26:00.000000,Gate 3,NA,n,non-intensive,run,1,1,Y,4293,RAN,54.799999,4.8000002,2.963041666666667,5.1999998,RSTR8,,1.003472222222222,EM,6319634.527500001
22490,70_15,2015-03-10,08:26:00.000000,Gate 6,6974,n,non-intensive,run,0.5,1,Y,4293,CLD,54.799999,3.8699999,2.711916666666666,3.0999999,RSTR8,,1.042361111111111,MC,6008186.289
22491,70_15,2015-03-10,09:42:00.000000,Gate 7,8531,n,non-intensive,run,0.80000001,1,Y,4293,CLD,54.799999,3.6099999,3.107911392405063,3.5999999,RSTR8,,1.010416666666667,MC,6864412.813291139
22492,70_15,2015-03-10,10:25:00.000000,Gate 8,6616,n,non-intensive,run,0.2,1,Y,4293,CLD,54.799999,4.71,3.4540625,4.8000002,RSTR8,,0.9958333333333333,WM,7518844.69875
22493,71_15,2015-03-11,08:56:00.000000,Gate 3,NA,n,non-intensive,run,1.1,1,Y,4364,CLR,55.099998,6.5100002,2.957880434782608,4.5,RSTR8,,0.9826388888888888,EM,6353438.437499999
22494,71_15,2015-03-11,09:27:00.000000,Gate 6,7173,n,non-intensive,run,1,1,Y,4364,CLR,55.099998,5.0500002,3.037317850637523,3.4000001,RSTR8,,1.021527777777778,MC,6594612.368032788
22495,71_15,2015-03-11,09:57:00.000000,Gate 7,8825,n,non-intensive,run,0.69999999,1,Y,4364,CLR,55.099998,5.6999998,3.148541666666667,3.5,RSTR8,,1.024305555555556,MC,6854690.0625
22496,71_15,2015-03-11,10:19:00.000000,Gate 8,7000,n,non-intensive,run,0.30000001,1,Y,4364,CLR,55.099998,5.7399998,3.666833333333333,4.6999998,RSTR8,,1.05,WM,8183315.952
22497,72_15,2015-03-12,09:36:00.000000,Gate 3,NA,n,non-intensive,run,1.2,1,Y,4446,CLD,56.5,5.3200002,2.675166666666667,5,RSTR8,,0.9631944444444445,EM,5343056.880000001
22498,72_15,2015-03-12,09:58:00.000000,Gate 6,6988,n,non-intensive,run,0.80000001,1,Y,4446,CLR,56.5,6.3499999,2.705791666666666,3.0999999,RSTR8,,0.9833333333333333,MC,5655147.875999999
22499,72_15,2015-03-12,11:14:00.000000,Gate 7,8667,n,non-intensive,run,0.89999998,1,Y,4446,CLR,56.5,5.71,3.256085918854415,3.5,RSTR8,,0.9777777777777777,MC,6601779.322195704
22500,72_15,2015-03-12,11:31:00.000000,Gate 8,6670,n,non-intensive,run,0.30000001,1,Y,4446,CLR,56.5,5.2600002,3.344444444444444,4.7800002,RSTR8,,0.9944444444444445,WM,7068924.8
22501,76_15,2015-03-16,08:55:00.000000,Gate 3,7181,n,non-intensive,run,1,1,Y,4404,CLR,55.599998,5.21,3.038055555555555,4.6999998,RSTR8,,0.9854166666666667,EM,6363037.23
22502,76_15,2015-03-16,09:08:00.000000,Gate 6,7002,n,non-intensive,run,0.5,1,Y,4404,CLR,55.599998,5.6399999,2.716820987654321,3.2,RSTR8,,1.000694444444445,MC,5778450.027777778
22503,76_15,2015-03-16,09:18:00.000000,Gate 7,8842,n,non-intensive,run,0.40000001,1,Y,4404,CLD,55.599998,5.5799999,3.148541666666667,3.5,RSTR8,,1.015972222222222,MC,6798923.0925
22504,76_15,2015-03-16,09:34:00.000000,Gate 8,6834,n,non-intensive,run,0.40000001,1,Y,4404,CLR,55.599998,5.1399999,3.452083333333333,4.9000001,RSTR8,,1.035416666666667,WM,7597055.025
22505,77_15,2015-03-17,08:34:00.000000,Gate 3,6717,n,non-intensive,run,1,1,Y,4330,CLR,57,4.3400002,2.816760563380281,4.9000001,RSTR8,,0.9972222222222222,EM,5970225.417464788
22506,77_15,2015-03-17,09:09:00.000000,Gate 6,6921,n,non-intensive,run,1,1,Y,4330,CLR,57,4.4699998,2.803208333333334,3.0999999,RSTR8,,1.003472222222222,MC,5978738.7975
22507,77_15,2015-03-17,09:41:00.000000,Gate 7,8621,n,non-intensive,run,0.60000002,1,Y,4330,CLR,57,4.6399999,3.156416666666666,3.4000001,RSTR8,,1.002777777777778,MC,6727409.724
22508,77_15,2015-03-17,10:25:00.000000,Gate 8,6501,n,non-intensive,run,0.5,1,Y,4330,CLR,57,4.1300001,3.416291666666667,5.25,RSTR8,,0.99375,WM,7421066.90325
22509,78_15,2015-03-18,08:30:00.000000,Gate 3,7149,n,non-intensive,run,1.9,1,Y,4273,CLR,57,4.4099998,2.976458333333333,5,RSTR8,,1.018055555555555,EM,6283422.599999999
22510,78_15,2015-03-18,09:14:00.000000,Gate 6,7023,n,non-intensive,run,1.2,1,Y,4273,CLR,57,4.1300001,2.703385416666666,3.0999999,RSTR8,,1.023611111111111,MC,5881550.19375
22511,78_15,2015-03-18,09:45:00.000000,Gate 7,8570,n,non-intensive,run,0.80000001,1,Y,4273,CLR,57,4.5100002,3.101583333333333,3.7,RSTR8,,1.023611111111111,MC,6747879.138
22512,78_15,2015-03-18,10:16:00.000000,Gate 8,6623,n,non-intensive,run,0.69999999,1,Y,4273,CLR,57,4.5799999,3.519728116710875,5,RSTR8,,1.025,WM,7667995.201591512
22513,80_15,2015-03-20,08:28:00.000000,Gate 3,6961,n,non-intensive,run,1.5,1,Y,4151,CLR,57,3.9200001,2.991985294117647,5,RSTR8,,0.9951388888888889,EM,6328372.031470588
22514,80_15,2015-03-20,08:59:00.000000,Gate 6,6679,n,non-intensive,run,1,1,Y,4151,CLR,57,5.75,2.818483146067416,3.3,RSTR8,,1.001388888888889,MC,5998836.980224719
22515,80_15,2015-03-20,09:30:00.000000,Gate 7,8260,n,non-intensive,run,1,1,Y,4151,CLR,57,3.5899999,3.297954545454545,3.5,RSTR8,,1.006944444444444,MC,7058282.318181817
22516,80_15,2015-03-20,10:00:00.000000,Gate 8,6409,n,non-intensive,run,0.60000002,1,Y,4151,CLR,57,4.6199999,3.262671232876712,4.8000002,RSTR8,,1.002777777777778,WM,6953874.756164384
22517,82_15,2015-03-22,08:27:00.000000,Gate 3,6446,n,non-intensive,run,3.9000001,1,Y,4197,CLD,56.700001,4.9899998,2.9365,5,RSTR8,,1.019444444444444,EM,6362714.232000001
22518,82_15,2015-03-22,08:57:00.000000,Gate 6,6854,n,non-intensive,run,4.5,1,Y,4197,CLD,56.700001,3.6400001,2.825277777777778,3.2,RSTR8,,1.048611111111111,MC,6296866.100000001
22519,82_15,2015-03-22,09:28:00.000000,Gate 7,7113,n,non-intensive,run,5,1,Y,4197,CLD,56.700001,5.6700001,3.03625,3.4000001,RSTR8,,1.075,MC,6937369.74
22520,82_15,2015-03-22,09:53:00.000000,Gate 8,7097,n,non-intensive,run,5.1999998,1,Y,4197,CLD,56.700001,8.4200001,3.542222222222222,4.5,RSTR8,,1.095138888888889,WM,8245060.64
22521,81_15,2015-03-21,08:21:00.000000,Gate 3,7300,n,non-intensive,run,1.5,1,Y,4129,CLD,57.5,3.55,3.110437293729373,4.5,RSTR8,,1.004166666666667,EM,6638593.874257427
22522,81_15,2015-03-21,09:01:00.000000,Gate 6,6668,n,non-intensive,run,1,1,Y,4129,CLD,57.5,4.5599999,2.733430232558139,3.0999999,RSTR8,,0.9972222222222222,MC,5793603.781395349
22523,81_15,2015-03-21,09:40:00.000000,Gate 7,8117,n,non-intensive,run,1,1,Y,4129,CLD,57.5,4.6300001,3.23405303030303,3.5,RSTR8,,0.9916666666666667,MC,6816504.125454545
22524,81_15,2015-03-21,10:04:00.000000,Gate 8,6280,n,non-intensive,run,1,1,Y,4129,CLD,57.5,4.5599999,3.068423076923076,4.6999998,RSTR8,,0.9923611111111111,WM,6656090.84376923
22525,79_15,2015-03-19,08:56:00.000000,Gate 3,7082,n,non-intensive,run,1.3,1,Y,4278,CLD,56.900002,4.7199998,3.005041666666667,5,RSTR8,,0.9805555555555555,EM,6262843.398
22526,79_15,2015-03-19,09:48:00.000000,Gate 6,6730,n,non-intensive,run,0.80000001,1,Y,4278,CLD,56.900002,4.8200002,2.774722222222222,3.0999999,RSTR8,,0.9659722222222222,MC,5557879.6
22527,79_15,2015-03-19,10:19:00.000000,Gate 7,8167,n,non-intensive,run,0.80000001,1,Y,4278,CLD,56.900002,4.4200001,3.077325581395348,3.4000001,RSTR8,,0.9659722222222222,MC,6318106.388372093
22528,79_15,2015-03-19,10:52:00.000000,Gate 8,6337,n,non-intensive,run,0.5,1,Y,4278,CLD,56.900002,4.46,3.27451923076923,4.8000002,RSTR8,,0.9638888888888889,WM,6708468.253846153
22529,83_15,2015-03-23,08:55:00.000000,Gate 3,7057,n,non-intensive,run,1.3,1,Y,4164,CLD,56.5,4.9200001,2.976060606060606,5,RSTR8,,0.9840277777777777,EM,6224406.949090909
22530,83_15,2015-03-23,10:07:00.000000,Gate 6,6410,n,non-intensive,run,1.5,1,Y,4164,CLD,56.5,4.5100002,2.685,3.0999999,RSTR8,,0.9631944444444445,MC,5496764.22
22531,83_15,2015-03-23,11:16:00.000000,Gate 7,7639,n,non-intensive,run,1.2,1,Y,4164,CLD,56.5,5.0500002,3.139791666666667,3.4000001,RSTR8,,0.9479166666666666,MC,6171574.499999999
22532,83_15,2015-03-23,12:10:00.000000,Gate 8,6034,n,non-intensive,run,0.5,1,Y,4164,CLD,56.5,5.9699998,3.3565,4.6999998,RSTR8,,0.9368055555555556,WM,6683207.705999999
22533,84_15,2015-03-24,08:32:00.000000,Gate 3,7056,n,non-intensive,run,1.5,1,Y,4001,CLR,56.599998,4.8000002,3.007963988919668,5,RSTR8,,1.002777777777778,EM,6411006.000000001
22534,84_15,2015-03-24,09:14:00.000000,Gate 6,6472,n,non-intensive,run,0.89999998,1,Y,4001,CLR,56.599998,4.8600001,2.758291666666667,3,RSTR8,,1.021527777777778,MC,5842723.74
22535,84_15,2015-03-24,10:01:00.000000,Gate 7,7967,n,non-intensive,run,0.80000001,1,Y,4001,CLR,56.599998,4.5300002,3.054791666666667,4,RSTR8,,1.014583333333333,MC,6426792.899999999
22536,84_15,2015-03-24,10:39:00.000000,Gate 8,6541,n,non-intensive,run,0.40000001,1,Y,4001,CLR,56.599998,4.9899998,3.376317567567567,4.6999998,RSTR8,,1.020138888888889,WM,7142127.129729729
22537,85_15,2015-03-25,08:36:00.000000,Gate 3,7329,n,non-intensive,run,1.3,1,Y,3814,CLR,58.299999,4.5100002,3.040126582278481,4.6999998,RSTR8,,0.9909722222222223,EM,6403272.694177215
22538,85_15,2015-03-25,09:45:00.000000,Gate 6,6521,n,non-intensive,run,1,1,Y,3814,CLR,58.299999,3.96,2.464875,2.95,RSTR8,,1.068055555555556,MC,5595483.159000001
22539,85_15,2015-03-25,10:22:00.000000,Gate 7,7581,n,non-intensive,run,0.80000001,1,Y,3814,CLR,58.299999,3.3900001,2.949731503579952,3.5999999,RSTR8,,0.9736111111111111,MC,6104032.786396182
22540,85_15,2015-03-25,11:08:00.000000,Gate 8,6095,n,non-intensive,run,0.30000001,1,Y,3814,CLR,58.299999,3.6300001,3.289052547770701,4.5,RSTR8,,0.9673611111111111,WM,6762515.693789809
22541,86_15,2015-03-26,08:23:00.000000,Gate 3,7207,n,non-intensive,run,1,1,Y,3720,CLR,59.900002,4.04,2.890604838709677,5.1999998,RSTR8,,1.006944444444444,EM,6186472.475806452
22542,86_15,2015-03-26,11:23:00.000000,Gate 6,5574,n,non-intensive,run,1.1,1,Y,3720,CLR,59.900002,3.4400001,2.449416666666667,2.9000001,RSTR8,,0.9270833333333334,MC,4826477.565
22543,86_15,2015-03-26,09:44:00.000000,Gate 7,7791,n,non-intensive,run,0.40000001,1,Y,3720,CLR,59.900002,4.6700001,3.080795454545454,3.4000001,RSTR8,,1.031944444444445,MC,6757219.57909091
22544,86_15,2015-03-26,10:21:00.000000,Gate 8,6650,n,non-intensive,run,0.69999999,1,Y,3720,CLR,59.900002,3.6099999,3.307619863013698,4.8000002,RSTR8,,1.065972222222222,WM,7493942.018835615
22545,87_15,2015-03-27,08:33:00.000000,Gate 3,6826,n,non-intensive,run,1.5,1,Y,3676,CLR,60,5.1300001,3.0452494061757722,5.5,RSTR8,,0.9840277777777777,EM,6369114.771021377
22546,87_15,2015-03-27,09:38:00.000000,Gate 6,5787,n,non-intensive,run,1.1,1,Y,3676,CLR,60,4.2600002,2.370659163987138,2.95,RSTR8,,0.9763888888888889,MC,4919724.654019292
22547,87_15,2015-03-27,10:30:00.000000,Gate 7,6778,n,non-intensive,run,0.5,1,Y,3676,CLR,60,3.8900001,2.96983606557377,3.5,RSTR8,,0.9583333333333334,MC,6049199.685245901
22548,87_15,2015-03-27,11:56:00.000000,Gate 8,5751,n,non-intensive,run,0.89999998,1,Y,3676,CLR,60,4.73,3.196666666666666,4.6999998,RSTR8,,0.9291666666666667,WM,6313058.64
22550,91_15,2015-03-31,08:37:00.000000,Gate 3,6929,n,non-intensive,run,1.8,1,Y,3525,CLD,57.700001,4.3600001,3.080291666666667,5.4499998,RSTR8,,1.006944444444444,EM,6592440.225000001
22551,91_15,2015-03-31,09:21:00.000000,Gate 6,5829,n,non-intensive,run,0.89999998,1,Y,3525,CLR,57.700001,3.76,2.456,2.9000001,RSTR8,,1,MC,5092761.600000001
22552,91_15,2015-03-31,10:07:00.000000,Gate 7,6918,n,non-intensive,run,1.2,1,Y,3525,CLD,57.700001,3.72,2.671971496437055,3.5,RSTR8,,1.003472222222222,MC,5698834.24703088
22553,91_15,2015-03-31,10:34:00.000000,Gate 8,5898,n,non-intensive,run,0.80000001,1,Y,3525,CLR,57.700001,3.8599999,3.185291666666667,4.5999999,RSTR8,,0.9993055555555556,WM,6765444.8295
22554,88_15,2015-03-28,08:10:00.000000,Gate 3,7488,n,non-intensive,run,1.7,1,Y,3641,CLR,59.599998,4.79,2.86125,5.75,RSTR8,,1.013194444444445,EM,6161656.095000001
22555,88_15,2015-03-28,09:04:00.000000,Gate 6,5925,n,non-intensive,run,1,1,Y,3641,CLR,59.599998,4.4299998,2.622142857142857,2.9000001,RSTR8,,1.003472222222222,MC,5592558.728571429
22556,88_15,2015-03-28,09:30:00.000000,Gate 7,7651,n,non-intensive,run,0.5,1,Y,3641,CLR,59.599998,3.9400001,3.029444444444444,3.5,RSTR8,,1.013194444444445,MC,6523860.14
22557,88_15,2015-03-28,10:14:00.000000,Gate 8,6101,n,non-intensive,run,0.5,1,Y,3641,CLR,59.599998,3.3800001,3.049083333333333,4.6999998,RSTR8,,1.00625,WM,6521147.702999999
22558,89_15,2015-03-29,08:29:00.000000,Gate 3,7711,n,non-intensive,run,1.3,1,Y,3619,CLR,59.900002,4.9099998,2.960833333333333,5.3000002,RSTR8,,1.055555555555556,EM,6642688.8
22559,89_15,2015-03-29,09:09:00.000000,Gate 6,6088,n,non-intensive,run,0.60000002,1,Y,3619,CLR,59.900002,4.3699999,2.570403645833333,2.9000001,RSTR8,,1.059722222222222,MC,5789515.4821875
22560,89_15,2015-03-29,09:49:00.000000,Gate 7,7608,n,non-intensive,run,0.5,1,Y,3619,CLR,59.900002,4.1100001,3.018032786885246,3.4000001,RSTR8,,1.069444444444444,MC,6692789.50819672
22561,89_15,2015-03-29,10:23:00.000000,Gate 8,6470,n,non-intensive,run,0.69999999,1,Y,3619,CLR,59.900002,3.79,3.15472972972973,4.5999999,RSTR8,,1.071527777777778,WM,7184796.008108108
22562,92_15,2015-04-01,08:47:00.000000,Gate 3,7343,n,non-intensive,run,1.6,1,Y,3820,CLR,56.599998,4.9400001,2.83325,5,RSTR8,,0.9826388888888888,EM,5917355.955
22563,92_15,2015-04-01,09:21:00.000000,Gate 6,6113,n,non-intensive,run,1,1,Y,3820,CLR,56.599998,3.5699999,2.605671641791045,3.05,RSTR8,,1.011111111111111,MC,5599734.275820896
22564,92_15,2015-04-01,10:12:00.000000,Gate 7,7500,n,non-intensive,run,1,1,Y,3820,CLR,56.599998,4.0799999,2.926,3.5,RSTR8,,1.004861111111111,MC,6249268.872
22565,92_15,2015-04-01,10:33:00.000000,Gate 8,6260,n,non-intensive,run,0.69999999,1,Y,3820,CLR,56.599998,3.6500001,3.525083333333333,4.6999998,RSTR8,,1.027777777777778,WM,7700474.04
22566,93_15,2015-04-02,08:22:00.000000,Gate 3,7117,pb,non-intensive,run,1.9,1,Y,4093,CLR,56.599998,3.1800001,2.847997572815534,5.0999999,RSTR8,,1.019444444444444,EM,6170950.004854369
22567,93_15,2015-04-02,09:37:00.000000,Gate 6,6262,n,non-intensive,run,0.80000001,1,Y,4093,CLR,56.599998,4.4299998,2.7887890625,3,RSTR8,,1.0125,MC,6001496.3728125
22568,93_15,2015-04-02,10:19:00.000000,Gate 7,8207,n,non-intensive,run,0.89999998,1,Y,4093,CLR,56.599998,3.6700001,3.080875,3.7,RSTR8,,1.022222222222222,MC,6530469.12
22569,93_15,2015-04-02,11:13:00.000000,Gate 8,6481,n,non-intensive,run,0.40000001,1,Y,4093,CLR,56.599998,4.3800001,3.236333333333333,4.6999998,RSTR8,,1.010416666666667,WM,6950284.74
22570,95_15,2015-04-04,08:55:00.000000,Gate 3,6817,n,non-intensive,run,2,1,Y,3925,CLD,55.400002,4.6799998,2.979722222222222,6,RSTR8,,0.9847222222222223,EM,6236463.260000001
22571,95_15,2015-04-04,10:19:00.000000,Gate 6,6705,n,non-intensive,run,1,1,Y,3925,RAN,55.400002,4,2.700541666666667,3,RSTR8,,0.9576388888888889,MC,5496693.3105
22572,95_15,2015-04-04,11:00:00.000000,Gate 7,NA,n,non-intensive,run,1,1,Y,3925,CLD,55.400002,3.55,3.157345679012346,3.5,RSTR8,,0.9611111111111111,MC,6449775.235555556
22573,95_15,2015-04-04,12:59:00.000000,Gate 8,5764,n,non-intensive,run,1.5,1,Y,3925,RAN,55.400002,3.8499999,3.076791666666666,4.6999998,RSTR8,,0.9041666666666667,WM,5912830.539
22574,94_15,2015-04-03,08:50:00.000000,Gate 3,7373,n,non-intensive,run,2,1,Y,4008,CLR,57,3.51,2.886348684210526,5.25,RSTR8,,1.003472222222222,EM,6005914.342105262
22575,94_15,2015-04-03,09:55:00.000000,Gate 6,6349,n,non-intensive,run,0.89999998,1,Y,4008,CLR,57,5,2.654273897058824,3.05,RSTR8,,1.016666666666667,MC,5735524.910294117
22576,94_15,2015-04-03,10:51:00.000000,Gate 7,7850,n,non-intensive,run,1.25,1,Y,4008,CLR,57,3.49,2.949394736842105,3.5,RSTR8,,1.00625,MC,6307941.309157895
